Change Id,Date & Time,System,Originator,Responsible,CR Reference,I2 Reference,Topic,Status,Baseline System,Baseline Subsystem,Baseline Number,Item System,Item Subsystem,Path,File Name
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EVITA_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DATASET_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EXTERNAL_REPORTS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,CSS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/scripts,upgrade_fcr.ksh
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,PortalApplicationConfigurationUpgrader.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,NOP_MONITOR_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,SampleXumper_p.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,FCRUpgrader_p.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,FCRUpgrader_p.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,SampleXumper_p.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DAILY_PLAN_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EXTERNAL_REPORTS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,NOP_MONITOR_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,SampleXumper_p.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,SampleXumper_p.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,CSS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DATASET_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EVITA_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EVITA_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,NOP_MONITOR_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,CSS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EXTERNAL_REPORTS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EVITA_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DAILY_PLAN_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DAILY_PLAN_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DAILY_PLAN_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DATASET_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DATASET_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DAILY_PLAN_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EVITA_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,NOP_MONITOR_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,CSS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EXTERNAL_REPORTS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,CSS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DATASET_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DATASET_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EXTERNAL_REPORTS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,CSS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,NOP_MONITOR_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EXTERNAL_REPORTS_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,PortalApplicationConfigurationUpgrader.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,EVITA_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,PortalApplicationConfigurationSample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,DAILY_PLAN_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.37,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,SampleXumper_p.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,NOP_MONITOR_PC_Sample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,PortalApplicationConfigurationSample.java
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/scripts,upgrade_fcr.ksh
SC_058196,2011-04-28T10:45:13,CUA,CDE,CDE,undef,undef,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.86,CUA,STORE,sources/java/nodeploy/src/eurocontrol/cfmu/cua/config,SampleXumper_p.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainPanel.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,PORTAL,sources/gwt,ExternalReportsModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,ST,MASTER,15.5.0.48,CUA,CORE,sources/ssm/template_files/portal_application,application_views.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainServiceAsync.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.72,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainPanel.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.72,CUA,CORE,sources/ssm/java/src/generator,PortalApplicationGenerator.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.72,CUA,PORTAL,sources/gwt,DailyPlanModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/detached,CssWorkflowHeaderPanel.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CHMI,CHMI_CONFIG,15.5.7.5.0.12,CUA,CORE,sources/ssm/template_files/portal_application,application.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,CORE,sources/ssm/template_files/portal_application,application_views.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,PORTAL,sources/gwt,DailyPlanModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/server,CssServiceImpl.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,CORE,sources/ssm/template_files/portal_application,application_views.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.72,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,Session.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/detached,CssSetupClientController.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,PORTAL,sources/gwt,MainPages.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,CORE,sources/ssm/template_files/portal_application,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,PORTAL,sources/gwt,ExternalReportsModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CHMI,CHMI_CONFIG,15.5.7.5.2.6,CUA,CORE,sources/ssm/template_files/portal_application,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,PORTAL,sources/gwt,NopMonitorModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CHMI,CHMI_CONFIG,15.5.7.5.2.6,CUA,CORE,sources/ssm/template_files/portal_application,application_views.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,PORTAL,sources/gwt,DailyPlanModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.72,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal,NopPortalServiceServlet.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,CORE,sources/ssm/template_files/portal_application,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CHMI,CHMI_CONFIG,15.5.7.5.0.12,CUA,CORE,sources/ssm/template_files/portal_application,view.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal,NopPortalServiceServlet.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,CORE,sources/ssm/java/src/generator,PortalApplicationGenerator.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,PORTAL,sources/gwt,MainPages.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CHMI,CHMI_CONFIG,15.5.7.5.0.21,CUA,CORE,sources/ssm/template_files/portal_application,application_views.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,CORE,sources/ssm/template_files/portal_application,application.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,CORE,sources/ssm/template_files/portal_application,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,CORE,sources/ssm/template_files/portal_application,view.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainService.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,CORE,sources/ssm/template_files/portal_application,application_views.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal,NopPortalServiceServlet.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,ST,MASTER,15.5.0.51,CUA,CORE,sources/ssm/template_files/portal_application,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,CORE,sources/ssm/template_files/portal_application,application.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainService.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,PORTAL,sources/gwt,NopMonitorModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,PORTAL,sources/scripts,build-webappc.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CHMI,CHMI_CONFIG,15.5.7.5.0.12,CUA,CORE,sources/ssm/java/src/generator,PortalApplicationGenerator.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,PORTAL,sources/gwt,NopMonitorModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/detached,CssWorkflowHeaderPanel.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainPanel.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainClientController.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,PORTAL,sources/gwt,CssModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainClientController.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/detached,CssWorkflowHeaderPanel.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,16.0.0.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/server,CssServiceImpl.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.72,CUA,CORE,sources/ssm/template_files/portal_application,view.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/detached,CssWorkflowHeaderPanel.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainService.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,Session.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainServiceAsync.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.0.1.72,CUA,CORE,sources/ssm/template_files/portal_application,undef
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,CORE,sources/ssm/template_files/portal_application,application_views.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.1.53,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainService.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,CORE,sources,domain.cua
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/detached,CssWorkflowHeaderPanel.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.1.1.0,CUA,PORTAL,sources/gwt,DailyPlanModule.gwt.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.0.27,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal,NopPortalServiceServlet.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,PORTAL,sources/java/local/src/eurocontrol/cfmu/cua/portal/css/main,CssMainServiceAsync.java
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,ST,MASTER,15.5.0.48,CUA,CORE,sources/ssm/template_files,portal_application
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.5.1.2,CUA,PORTAL,sources/scripts,build-webappc.xml
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CHMI,CHMI_CONFIG,15.5.7.5.0.12,CUA,CORE,sources,domain.cua
SC_057733,2011-03-25T08:35:44,CUA,CDE,CDE,undef,I2_081527,undef,CLOSED,CUA,CUA_CONFIG,15.0.5.48,CUA,PORTAL,sources/gwt,NopMonitorModule.gwt.xml
